name,state,latitude,longitude,area_sqmi,tier
ROHNERT PARK,CA,38.347617,-122.700896,7.2860,3
ROHNERVILLE,CA,40.567077,-124.135607,0.0000,-1
ROLANDS,CA,38.510746,-122.980554,0.0000,-1
ROLINDA,CA,36.735223,-119.961820,0.0000,-1
ROLLING HILLS,CA,33.760016,-118.347168,2.9900,3
ROLLING HILLS ESTATES,CA,33.778442,-118.327432,3.5770,3
ROLLINGWOOD,CA,37.965347,-122.330608,0.1730,3
ROMOLAND,CA,33.764806,-117.157107,2.6610,3
RONDA HISTORICAL,CA,38.777958,-121.859967,0.0000,-1
ROOSEVELT,CA,34.719429,-118.005625,0.0000,-1
ROSAMOND,CA,34.865627,-118.214767,52.1220,3
ROSE HILL,CA,34.081955,-118.196739,0.0000,-1
ROSE HILLS,CA,34.009012,-118.041909,0.4360,3
ROSE HISTORICAL,CA,38.120475,-122.491089,0.0000,-1
ROSE PARK,CA,33.777500,-118.156667,0.0000,-1
ROSE PLACE,CA,39.165724,-122.817771,0.0000,-1
ROSEDALE,CA,35.388608,-119.205742,29.2720,3
ROSELAND,CA,38.422135,-122.728043,0.0000,-1
ROSEMARY,CA,34.945534,-120.394606,0.0000,-1
ROSEMEAD,CA,34.068880,-118.082680,5.1620,3
ROSEMONT,CA,38.547729,-121.355371,4.3870,3
ROSEVILLE,CA,38.770296,-121.319634,44.0870,3
ROSEWOOD,CA,40.269597,-122.556399,0.0000,-1
ROSS,CA,37.963821,-122.561614,1.5580,3
ROSS CORNER,CA,32.781434,-114.590230,0.0000,-1
ROSS VALLEY,CA,37.960921,-122.585674,48.6130,1
ROSSI,CA,36.295506,-119.832634,0.0000,-1
ROSSMOOR,CA,33.788691,-118.080326,1.5590,3
ROTAVELE,CA,39.684327,-122.000257,0.0000,-1
ROUGH AND READY,CA,39.234023,-121.138022,3.1730,3
ROUND MOUNTAIN,CA,40.797463,-121.937988,1.6770,3
ROUND VALLEY,CA,37.414163,-118.572273,13.9880,3
ROUND VALLEY HISTORICAL,CA,40.115724,-120.967734,0.0000,-1
ROUSE,CA,37.619513,-121.008371,0.2380,3
ROUTIER HISTORICAL,CA,38.579906,-121.321340,0.0000,-1
ROVANA,CA,37.412710,-118.615397,0.0000,-1
ROWEN,CA,35.240794,-118.576757,0.0000,-1
ROWES HISTORICAL,CA,39.480717,-123.406956,0.0000,-1
ROWLAND,CA,34.001679,-117.929785,0.0000,-1
ROWLAND HEIGHTS,CA,33.970313,-117.890568,13.0770,3
ROYAL GARDENS MOBILE HOME ESTATES,CA,33.743073,-117.951725,0.0000,-1
ROYAL PALMS,CA,33.795297,-116.461124,0.0000,-1
RUBICON PROPERTIES,CA,39.013797,-120.117686,0.0000,-1
RUBICON SPRINGS HISTORICAL,CA,39.017407,-120.248802,0.0000,-1
RUBIDOUX,CA,33.996111,-117.405556,0.0000,-1
RUCKER,CA,37.054114,-121.592165,0.0000,-1
RUGG HISTORICAL,CA,36.731612,-120.005155,0.0000,-1
RUMSEY,CA,38.893308,-122.243647,2.4470,3
RUNNING SPRINGS,CA,34.211362,-117.104572,4.2040,3
RUNNYMEADE HISTORICAL,CA,37.467716,-122.134964,0.0000,-1
RUNNYMEDE POULTRY COLONY HISTORICAL,CA,34.213893,-118.524807,0.0000,-1
RUSS,CA,34.439717,-118.314801,0.0000,-1
RUSS PLACE,CA,40.145705,-123.278910,0.0000,-1
RUSSELL,CA,38.238804,-122.095801,0.0000,-1
RUSSELL CITY,CA,37.652710,-122.133576,0.0000,-1
RUSSIAN RIVER,CA,38.568731,-123.190703,533.4710,0
RUSSIAN RIVER SONOMA COAST,CA,38.568731,-123.190703,533.4710,1
RUSSIAN RIVER TERRACE,CA,38.504635,-122.926663,0.0000,-1
RUTH,CA,40.293849,-123.348335,38.8650,3
RUTHERFORD,CA,38.458864,-122.428831,1.6800,3
RUTHVEN,CA,32.952543,-115.011358,0.0000,-1
RYAN,CA,36.323008,-116.671437,0.0000,-1
RYDE,CA,38.238526,-121.560509,0.0000,-1
SABLON,CA,34.174734,-114.994419,0.0000,-1
SABRE CITY,CA,38.722124,-121.355785,0.0000,-1
SABRE SPRINGS,CA,32.953379,-117.094477,0.0000,-1
SACATE,CA,34.472210,-120.293487,0.0000,-1
SACO,CA,35.444402,-119.092325,0.0000,-1
SACRAMENTO,CA,38.567694,-121.468161,98.6460,3
SACRAMENTO CANYON,CA,40.986626,-122.366646,469.8180,1
SACRAMENTO LANDING,CA,38.149644,-122.906385,0.0000,-1
SADDLE JUNCTION,CA,33.773909,-116.674184,0.0000,-1
SAGE,CA,33.594066,-116.910385,68.2580,3
SAGE HEN,CA,41.110729,-120.478006,0.0000,-1
SAGE HISTORICAL,CA,35.068858,-118.179520,0.0000,-1
SAGELAND,CA,35.479957,-118.212576,0.0000,-1
SAHL COURT,CA,39.234061,-121.068561,0.0000,-1
SAINT ANDREWS VILLAGE,CA,38.697403,-121.081056,0.0000,-1
SAINT BERNARD,CA,40.259883,-121.371915,0.0000,-1
SAINT CLAIRE GARDENS,CA,37.426111,-122.121389,0.0000,-1
SAINT ELMO HISTORICAL,CA,35.300798,-117.610892,0.0000,-1
SAINT FRANCIS,CA,37.445278,-122.126389,0.0000,-1
SAINT FRANCIS ACRES,CA,37.388333,-122.094722,0.0000,-1
SAINT FRANCIS SQUARE,CA,37.784096,-122.429138,0.0000,-1
SAINT FRANCIS WOOD,CA,37.734653,-122.468027,0.0000,-1
SAINT HELENA,CA,38.512806,-122.468076,4.9560,3
SAINT JAMES PARK,CA,34.031124,-118.280075,0.0000,-1
SAINT JOHNS,CA,36.384672,-119.098439,0.0000,-1
SAINT LOUIS,CA,39.698505,-120.924951,0.0000,-1
SAINT VINCENT,CA,38.029644,-122.534422,0.0000,-1
SALIDA,CA,37.709123,-121.084825,2.2170,3
SALINAS,CA,36.690217,-121.633793,23.5150,3
SALMINAS RESORT,CA,38.875735,-122.728600,0.0000,-1
SALMON CREEK,CA,38.346212,-123.059329,1.1140,3
SALMON FALLS HISTORICAL,CA,38.757957,-121.058278,0.0000,-1
SALSBURY HISTORICAL,CA,38.614350,-121.252449,0.0000,-1
SALTDALE HISTORICAL,CA,35.359128,-117.887567,0.0000,-1
SALTON,CA,33.299426,-115.960947,21.4370,2
SALTON CITY,CA,33.299426,-115.960947,21.4370,3
SALTON SEA BEACH,CA,33.375855,-116.011475,0.3080,3
SALTUS,CA,34.537773,-115.689995,0.0000,-1
SALVADOR,CA,38.340747,-122.320809,0.0000,-1
SALVIA,CA,33.872517,-116.501680,0.0000,-1
SALYER,CA,40.876768,-123.573501,5.2750,3
SAMOA,CA,40.814609,-124.189215,0.8370,3
SAN ANDREAS,CA,38.192691,-120.673180,10.0060,3
SAN ANSELMO,CA,37.982117,-122.569921,2.6750,3
SAN ANTONIO,CA,38.183807,-122.591372,0.0000,-1
SAN ANTONIO HEIGHTS,CA,34.156420,-117.658705,2.4460,3
SAN ARDO,CA,36.023699,-120.907307,0.4490,3
SAN AUGUSTINE,CA,34.459432,-120.358212,0.0000,-1
SAN BENITO,CA,36.536354,-120.969687,1040.4050,0
SAN BENITO BITTERWATER,CA,36.536354,-120.969687,1040.4050,1
SAN BERNARDINO,CA,34.141140,-117.294635,62.1000,3
SAN BRUNO,CA,37.625560,-122.431397,5.4890,3
SAN BUENAVENTURA VENTURA,CA,34.267780,-119.254206,21.8730,3
SAN CARLOS,CA,37.499034,-122.267572,5.4120,3
SAN CLEMENTE,CA,33.449143,-117.613120,18.3560,3
SAN DIEGO,CA,32.814977,-117.135562,326.0870,3
SAN DIEGO COUNTRY ESTATES,CA,33.009376,-116.787314,16.7840,3
SAN DIMAS,CA,34.107957,-117.808529,15.0340,3
SAN EMIDIO,CA,35.094412,-119.304558,0.0000,-1
SAN FELIPE,CA,36.970782,-121.419102,0.0000,-1
SAN FERNANDO,CA,34.288652,-118.436243,2.3740,3
SAN FERNANDO VALLEY,CA,34.249566,-118.417922,438.0950,1
SAN FRANCISCO,CA,37.727239,-123.032229,46.7000,3
SAN GABRIEL,CA,34.094636,-118.098469,4.1440,3
SAN GERONIMO,CA,38.006713,-122.663266,1.5080,3
SAN GORGONIO PASS,CA,33.936523,-116.914841,257.4380,1
SAN GREGORIO,CA,37.327165,-122.386640,0.0000,-1
SAN IGNACIO,CA,33.304759,-116.518350,0.0000,-1
SAN JACINTO,CA,33.798864,-116.995914,25.8730,3
SAN JOAQUIN,CA,36.605569,-120.189922,1.1970,3
SAN JOAQUIN HILLS,CA,33.611689,-117.836722,0.0000,-1
SAN JOAQUIN RIVER CLUB,CA,37.680763,-121.272996,0.0000,-1
SAN JOAQUIN RIVER ESTATES,CA,36.863838,-119.817093,0.0000,-1
SAN JOAQUIN TRANQUILLITY,CA,36.555777,-120.234647,314.7920,1
SAN JOSE,CA,37.296011,-121.814552,177.9390,3
SAN JUAN BAUTISTA,CA,36.845132,-121.536949,0.7850,3
SAN JUAN CAPISTRANO,CA,33.500889,-117.654388,14.4300,3
SAN JUAN HOT SPRINGS,CA,33.590856,-117.509490,0.0000,-1
SAN LAWRENCE TERRACE,CA,35.745801,-120.683504,0.0000,-1
SAN LEANDRO,CA,37.703368,-122.163036,13.3230,3
SAN LORENZO,CA,37.675900,-122.135973,3.0460,3
SAN LORENZO PARK,CA,37.196056,-122.145520,0.0000,-1
SAN LORENZO VALLEY,CA,37.163893,-122.093766,100.7440,1
SAN LUCAS,CA,36.128349,-121.021732,0.3940,3
SAN LUIS OBISPO,CA,35.266195,-120.668438,13.4690,3
SAN LUIS REY,CA,33.231980,-117.323649,0.0000,-1
SAN LUIS REY HEIGHTS,CA,33.318922,-117.209201,0.0000,-1
SAN MARCOS,CA,33.132567,-117.169892,24.5710,3
SAN MARINO,CA,34.122671,-118.112911,3.7660,3
SAN MARTIN,CA,37.082881,-121.596322,11.6000,3
SAN MATEO,CA,37.560310,-122.310600,12.1340,3
SAN MATEO PARK,CA,37.566603,-122.345248,0.0000,-1
SAN MIGUEL,CA,35.753402,-120.692392,1.6800,3
SAN ONOFRE,CA,33.381141,-117.573102,0.0000,-1
SAN PABLO,CA,37.962861,-122.342581,2.6240,3
SAN PASQUAL,CA,34.139222,-118.102524,0.2550,3
SAN PEDRO,CA,33.735852,-118.292293,0.0000,-1
SAN PEDRO HILL,CA,33.746129,-118.336183,0.0000,-1
SAN PEDRO TERRACE,CA,37.594722,-122.510000,0.0000,-1
SAN QUENTIN,CA,37.941313,-122.484974,0.0000,-1
SAN RAFAEL,CA,37.981003,-122.506930,16.5870,3
SAN RAMON,CA,37.765258,-121.931987,20.0590,3
SAN RAMON VILLAGE,CA,37.721318,-121.929958,0.0000,-1
SAN SEVAINE HISTORICAL,CA,34.065845,-117.464215,0.0000,-1
SAN SIMEON,CA,35.618206,-121.137438,0.7970,3
SAN TOMAS,CA,37.268832,-121.975513,0.0000,-1
SAN YSIDRO,CA,32.552001,-117.043081,0.0000,-1
SANBORN,CA,35.000528,-118.106463,0.0000,-1
SAND,CA,36.621770,-121.847668,0.5470,2
SAND CANYON,CA,35.307460,-118.428696,0.0000,-1
SAND CITY,CA,36.621770,-121.847668,0.5470,3
SAND HILL,CA,37.973534,-121.695509,0.0000,-1
SANDALWOOD MOBILE HOME PARK,CA,33.741406,-117.935614,0.0000,-1
SANDBERG,CA,34.741093,-118.709534,0.0000,-1
SANDERS,CA,39.202669,-121.661913,0.0000,-1
SANDIA,CA,32.885603,-115.405820,0.0000,-1
SANDOZ,CA,38.347970,-120.430478,0.0000,-1
SANDS,CA,35.015263,-115.942784,0.0000,-1
SANDSPUR HISTORICAL,CA,36.399116,-119.034548,0.0000,-1
SANDY GULCH,CA,38.380190,-120.532704,0.0000,-1
SANDY KORNER,CA,33.642246,-116.181117,0.0000,-1
SANDYLAND,CA,34.404717,-119.546514,0.0000,-1
SANDYLAND COVE,CA,34.396662,-119.531235,0.0000,-1
SANGER,CA,36.698967,-119.557483,5.7670,3
SANITARIUM,CA,38.544908,-122.475536,0.0000,-1
SANKEY,CA,38.778234,-121.499123,0.0000,-1
SANS HISTORICAL,CA,35.973298,-121.339374,0.0000,-1
SANTA ANA,CA,33.736332,-117.882900,27.3760,3
SANTA ANA GARDENS,CA,33.725018,-117.905057,0.0000,-1
SANTA ANA HEIGHTS,CA,33.652520,-117.895613,0.0000,-1
SANTA ANITA,CA,34.145562,-118.049790,0.0000,-1
SANTA BARBARA,CA,34.403592,-119.713714,19.4890,3
SANTA CLARA,CA,37.364621,-121.967973,18.2770,3
SANTA CLARITA,CA,34.416504,-118.500693,73.6140,3
SANTA CRUZ,CA,36.974385,-122.035268,12.7400,3
SANTA FE SPRINGS,CA,33.933565,-118.062611,8.8580,3
SANTA MARGARITA,CA,35.389426,-120.608159,0.5170,3
SANTA MARGARITA GROVES,CA,33.490860,-117.286426,0.0000,-1
SANTA MARIA,CA,34.933076,-120.443559,22.8100,3
SANTA MONICA,CA,34.010911,-118.498245,8.4090,3
SANTA NELLA,CA,37.101219,-121.015697,4.6830,3
SANTA NELLA VILLAGE,CA,37.097721,-121.016866,0.0000,-1
SANTA PAULA,CA,34.354941,-119.066271,5.5300,3
SANTA RITA,CA,36.723848,-121.656057,0.0000,-1
SANTA RITA PARK,CA,37.047446,-120.595185,0.0000,-1
SANTA ROSA,CA,38.445824,-122.706181,42.5360,3
SANTA ROSA RANCH ESTATES,CA,33.779185,-117.353652,0.0000,-1
SANTA ROSA SOUTH,CA,33.513081,-117.327260,0.0000,-1
SANTA ROSA VALLEY,CA,34.245903,-118.901784,7.2140,3
SANTA ROSA WEST,CA,33.545025,-117.308649,0.0000,-1
SANTA SUSANA,CA,34.258582,-118.664319,1.2580,3
SANTA SUSANA KNOLLS,CA,34.262225,-118.673701,0.0000,-1
SANTA VENETIA,CA,38.005538,-122.502811,3.6640,3
SANTA YNEZ,CA,34.617457,-120.096355,4.8300,3
SANTA YSABEL,CA,33.109210,-116.673076,0.0000,-1
SANTA YSABEL HISTORICAL,CA,33.867237,-117.886170,0.0000,-1
SANTEE,CA,32.854990,-116.986056,16.5370,3
SARANAP,CA,37.887818,-122.076142,1.1350,3
SARATOGA,CA,37.268326,-122.026220,12.7790,3
SARATOGA ACRES,CA,38.001313,-120.393805,0.0000,-1
SARATOGA SPRINGS,CA,39.175168,-122.980832,0.0000,-1
SARGENT,CA,36.919396,-121.547997,0.0000,-1
SATICOY,CA,34.282469,-119.142844,0.3740,3
SATTLEY,CA,39.629945,-120.437275,2.0470,3
SAUCELITO,CA,35.979120,-119.178718,0.0000,-1
SAUGUS,CA,34.411385,-118.540086,0.0000,-1
SAUNDERS PLACE,CA,40.050432,-122.547503,0.0000,-1
SAUSALITO,CA,37.858369,-122.491844,1.7640,3
SAVANNAH HISTORICAL,CA,34.076676,-118.063401,0.0000,-1
SAVERCOOL PLACE,CA,40.189604,-121.693036,0.0000,-1
SAWMILL FLAT,CA,36.969390,-119.017335,0.0000,-1
SAWTELLE,CA,34.030566,-118.463413,0.0000,-1
SAWYERS BAR,CA,41.297359,-123.130320,0.0000,-1
SAWYERS CROSSING HISTORICAL,CA,36.957172,-121.521607,0.0000,-1
SAXON,CA,38.466575,-121.656347,0.0000,-1
SCAATH,CA,41.514565,-123.969516,0.0000,-1
SCALES,CA,39.598226,-120.992454,0.0000,-1
SCARFACE,CA,41.411552,-121.294982,0.0000,-1
SCENIC BROOK,CA,37.992424,-120.333803,0.0000,-1
SCENIC HEIGHTS,CA,38.016590,-120.256578,0.0000,-1
SCENIC VALLEY RANCHOS,CA,38.117421,-120.863826,0.0000,-1
SCENIC VIEW,CA,37.997702,-120.332136,0.0000,-1
SCHEELITE,CA,37.377989,-118.676786,0.0000,-1
SCHELLVILLE,CA,38.246027,-122.439701,0.0000,-1
SCHILLING,CA,36.408839,-119.913751,0.0000,-1
SCHWAUB HISTORICAL,CA,36.505504,-116.723661,0.0000,-1
SCIOTS CAMP,CA,38.786019,-120.153521,0.0000,-1
SCISSORS CROSSING,CA,33.096432,-116.475294,0.0000,-1
SCOTIA,CA,40.478813,-124.104651,0.7460,3
SCOTLAND,CA,34.242229,-117.498107,0.0000,-1
SCOTT BAR,CA,41.741800,-123.004204,0.0000,-1
SCOTT PLACE,CA,40.206530,-124.033372,0.0000,-1
SCOTTS,CA,39.846294,-120.092425,0.0000,-1
SCOTTS CORNER,CA,37.588823,-121.871068,0.0000,-1
SCOTTS FLAT,CA,39.283229,-120.913555,0.0000,-1
SCOTTS VALLEY,CA,37.055499,-122.011769,4.6180,3
SCOTTSVILLE,CA,38.334636,-120.755768,0.0000,-1
SCOTTY PLACE,CA,41.124058,-120.873853,0.0000,-1
SCOVERN HOT SPRINGS HISTORICAL,CA,35.621342,-118.474252,0.0000,-1
SCRANTON,CA,36.451898,-116.503659,0.0000,-1
SCRIPPS RANCH,CA,32.902269,-117.099755,0.0000,-1
SEA CLIFF,CA,34.344441,-119.418173,0.0000,-1
SEA RANCH,CA,38.725274,-123.458314,16.1170,3
SEABRIGHT,CA,36.966062,-122.007740,0.0000,-1
SEACLIFF,CA,36.977344,-121.918615,0.7300,3
SEACLIFFE MOBILE HOME PARK,CA,33.629743,-117.934780,0.0000,-1
SEAHAVEN,CA,38.111033,-122.870549,0.0000,-1
SEAL BEACH,CA,33.754399,-118.071320,11.3050,3
SEAL COVE,CA,37.519107,-122.512756,0.0000,-1
SEARLES,CA,35.483849,-117.635338,0.0000,-1
SEARLES VALLEY,CA,35.770048,-117.396676,10.4970,3
SEARS POINT,CA,38.151029,-122.447755,0.0000,-1
SEARSVILLE HISTORICAL,CA,37.402439,-122.245244,0.0000,-1
SEASIDE,CA,36.625058,-121.817804,8.9230,3
SEASIDE MONTEREY,CA,36.635201,-121.926145,92.3010,1
SEAVIEW,CA,38.545468,-123.228062,0.0000,-1
SEBASTOPOL,CA,38.400003,-122.827586,1.8820,3
SECOND GARROTTE,CA,37.824928,-120.197411,0.0000,-1
SECRET CANYON HISTORICAL,CA,39.187402,-120.585762,0.0000,-1
SECRET TOWN,CA,39.157120,-120.877718,0.0000,-1
SEDCO HILLS,CA,33.641689,-117.290871,0.0000,-1
SEELEY,CA,32.790475,-115.684982,1.4060,3
SEGURO,CA,35.418569,-119.021212,0.0000,-1
SEIAD VALLEY,CA,41.840406,-123.192549,0.0000,-1
SEIGLER SPRINGS,CA,38.874345,-122.688599,0.0000,-1
SELBY,CA,38.056588,-122.243858,0.0000,-1
SELMA,CA,36.571728,-119.613879,5.9410,3
SELWYN HISTORICAL,CA,32.863658,-117.191701,0.0000,-1
SEMINARY PARK,CA,37.773539,-122.187745,0.0000,-1
SEMINOLE HOT SPRINGS,CA,34.107228,-118.790646,0.0000,-1
SEMITROPIC,CA,35.601903,-119.508452,0.0000,-1
SENECA,CA,40.110444,-121.084682,0.0000,-1
SENTINEL HISTORICAL,CA,36.964117,-119.492910,0.0000,-1
SENTOUS,CA,34.026400,-118.372022,0.0000,-1
SEPULVEDA,CA,34.161673,-118.282854,0.0000,-1
SEQUOIA,CA,37.806592,-119.895458,0.0000,-1
SEQUOIA CREST,CA,36.185882,-118.625635,1.0220,3
SERENA,CA,34.412495,-119.556237,0.0000,-1
SERENA PARK,CA,34.418606,-119.572627,0.0000,-1
SERENO DEL MAR,CA,38.383671,-123.073148,0.7370,3
SERRA MESA,CA,32.802827,-117.138366,0.0000,-1
SERRA VILLAGE,CA,36.604127,-121.698280,0.0000,-1
SERRANO,CA,35.334974,-120.654615,0.0000,-1
SERRANO HEIGHTS,CA,33.958072,-117.207816,0.0000,-1
SERRANO PLACE,CA,33.646966,-117.689774,0.0000,-1
SERRANO VILLAGE,CA,34.178898,-117.321711,0.0000,-1
SESPE,CA,34.399997,-118.950378,0.0000,-1
SESPE VILLAGE,CA,34.386387,-118.955656,0.0000,-1
SEVEN OAKS,CA,34.186398,-116.914197,0.0000,-1
SEVEN PINES,CA,36.785489,-118.293986,0.0000,-1
SEVEN TREES,CA,37.286054,-121.838564,0.0000,-1
SEVILLE,CA,36.483533,-119.225868,0.2750,3
SHACKELFORD,CA,37.613820,-120.992711,0.0000,-1
SHACKLEFORD PLACE,CA,40.126819,-122.734453,0.0000,-1
SHADOW HILLS,CA,34.261947,-118.351746,0.0000,-1
SHADOW RIDGE CREEK,CA,33.810574,-116.369733,0.0000,-1
SHADY DELL,CA,32.972824,-116.916972,0.0000,-1
SHADY GLEN,CA,39.117952,-120.949665,0.0000,-1
SHADY REST HISTORICAL,CA,35.406069,-118.331469,0.0000,-1
SHAFTER,CA,35.479421,-119.201285,38.6960,3
SHAKE CITY,CA,39.430997,-123.467234,0.0000,-1
SHAMROCK HISTORICAL,CA,33.118375,-115.579990,0.0000,-1
SHANDON,CA,35.653609,-120.383148,2.9500,3
SHANDS HISTORICAL,CA,39.425176,-120.780775,0.0000,-1
SHANGRI LA ESTATES,CA,36.966062,-121.966349,0.0000,-1
SHANNON,CA,37.233000,-121.964124,0.0000,-1
SHANNON PLACE,CA,40.154593,-123.362245,0.0000,-1
SHARON,CA,37.098001,-120.129891,0.0000,-1
SHARON HEIGHTS,CA,37.428333,-122.207222,0.0000,-1
SHARON VALLEY,CA,39.482111,-121.246905,0.0000,-1
SHARP PARK,CA,37.636047,-122.488030,0.0000,-1
SHASTA,CA,40.592021,-122.477899,10.9290,3
SHASTA LAKE,CA,40.676564,-122.380909,10.8990,3
SHASTA RETREAT,CA,41.235431,-122.272509,0.0000,-1
SHASTA SPRINGS,CA,41.246820,-122.261119,0.0000,-1
SHAVER LAKE,CA,37.099184,-119.325677,32.2870,3
SHAVER LAKE HEIGHTS,CA,37.106892,-119.320404,0.0000,-1
SHAWS FLAT,CA,38.007702,-120.409361,0.0000,-1
SHAY CREEK SUMMER HOME AREA,CA,38.694073,-119.833789,0.0000,-1
SHEEP RANCH,CA,38.207433,-120.460192,0.5430,3
SHEEPSHEAD,CA,40.855449,-120.824404,0.0000,-1
SHELBY FLAT HISTORICAL,CA,39.288783,-121.028561,0.0000,-1
SHELDON,CA,38.430743,-121.300227,0.0000,-1
SHELL,CA,36.328839,-119.623184,0.0000,-1
SHELL BEACH,CA,35.155253,-120.672395,0.0000,-1
SHELL RIDGE,CA,37.905919,-122.034399,0.4300,3
SHELLTOWN,CA,32.680331,-117.104475,0.0000,-1
SHELLVILLE COLONY,CA,38.243805,-122.416923,0.0000,-1
SHELTER COVE,CA,40.038954,-124.055825,5.8290,3
SHEPARDS,CA,34.398884,-119.453453,0.0000,-1
SHERBURNS HISTORICAL,CA,39.825988,-123.083898,0.0000,-1
SHERIDAN,CA,38.973111,-121.350946,25.5330,3
SHERMAN,CA,40.714595,-122.241671,0.0000,-1
SHERMAN ACRES,CA,38.447134,-120.071854,0.0000,-1
SHERMAN HEIGHTS,CA,32.710607,-117.142255,0.0000,-1
SHERMAN OAKS,CA,34.151117,-118.449248,0.0000,-1
SHERWOOD FOREST,CA,38.029090,-120.224355,0.0000,-1
SHILOH,CA,38.523522,-122.795823,0.0000,-1
SHINGLE SPRINGS,CA,38.665855,-120.936208,8.1990,3
SHINGLETOWN,CA,40.506094,-121.855665,24.5450,3
SHINN,CA,37.566602,-121.983294,0.0000,-1
SHIPP HISTORICAL,CA,36.945228,-119.675142,0.0000,-1
SHIPPEE,CA,39.539886,-121.688030,0.0000,-1
SHIPYARD ACRES,CA,38.259916,-122.271084,0.0000,-1
SHIRLEY,CA,36.398561,-119.664298,0.0000,-1
SHIRLEY MEADOWS,CA,35.710785,-118.556476,0.0000,-1
SHISHOLOP HISTORICAL,CA,34.458320,-120.444050,0.0000,-1
SHIVELY,CA,40.430694,-123.969765,0.0000,-1
SHOLUN,CA,37.672156,-122.477473,0.0000,-1
SHORB,CA,34.079177,-118.152293,0.0000,-1
SHORE ACRES,CA,38.035754,-121.965516,0.0000,-1
SHORT PLACE,CA,38.779904,-120.474089,0.0000,-1
SHOSHONE,CA,35.967230,-116.308770,28.7110,3
SHREGEGON HISTORICAL,CA,41.334568,-123.855345,0.0000,-1
SHRUB,CA,38.592406,-120.954663,0.0000,-1
SHUMAN,CA,34.866924,-120.522667,0.0000,-1
SHUMIG HISTORICAL,CA,41.135401,-124.152571,0.0000,-1
SHUMWAY,CA,40.696842,-120.491060,0.0000,-1
SIBAGNA HISTORICAL,CA,34.097231,-118.107847,0.0000,-1
SIBERIA,CA,34.626658,-115.985838,0.0000,-1
SICARD FLAT,CA,39.231003,-121.346072,0.0000,-1
SIDES HISTORICAL,CA,36.252728,-119.099272,0.0000,-1
SIDS PLACE,CA,40.419033,-123.456698,0.0000,-1
SIERRA,CA,39.572658,-120.627617,2.1510,2
SIERRA BROOKS,CA,39.642592,-120.215387,1.3700,3
SIERRA CEDARS,CA,37.076059,-119.308181,0.0000,-1
SIERRA CITY,CA,39.572658,-120.627617,2.1510,3
SIERRA GLEN,CA,36.639392,-119.000107,0.0000,-1
SIERRA HEIGHTS,CA,36.187173,-119.062048,0.0000,-1
SIERRA KNOLL ESTATES,CA,39.067118,-121.034390,0.0000,-1
SIERRA MADRE,CA,34.168771,-118.050216,2.9510,3
SIERRA PINES,CA,39.527510,-120.006670,0.0000,-1
SIERRA SKY PARK,CA,36.842170,-119.865706,0.0000,-1
SIERRA SPRINGS,CA,38.706848,-120.611595,0.0000,-1
SIERRA VILLAGE,CA,38.075627,-120.159336,2.5720,3
SIERRA VISTA,CA,37.151333,-120.286288,0.0000,-1
SIERRA VISTA PARK,CA,39.231005,-121.077728,0.0000,-1
SIERRAVILLE,CA,39.582232,-120.362065,5.0200,3
SIGNAL BUTTE,CA,41.280155,-122.188618,0.0000,-1
SIGNAL HILL,CA,33.803461,-118.169735,2.1890,3
SIGNAL PORT HISTORICAL,CA,38.829077,-123.615569,0.0000,-1
SILONGKOYO HISTORICAL,CA,39.936559,-120.945510,0.0000,-1
SILT,CA,34.999698,-117.749507,0.0000,-1
SILVAS GROVE HISTORICAL,CA,38.600183,-121.544401,0.0000,-1
SILVER,CA,36.466306,-118.649508,0.1170,2
SILVER CITY,CA,36.466306,-118.649508,0.1170,3
SILVER CREEK HISTORICAL,CA,39.944334,-121.071625,0.0000,-1
SILVER LAKE HEIGHTS,CA,34.099454,-118.256463,0.0000,-1
SILVER LAKES,CA,34.747820,-117.344966,5.2330,3
SILVER MOUNTAIN HISTORICAL,CA,38.605185,-119.769344,0.0000,-1
SILVER STRAND,CA,34.152783,-119.218442,0.0000,-1
SILVER TERRACE,CA,37.735000,-122.401389,0.0000,-1
SILVERADO,CA,33.748176,-117.628479,5.7190,3
SILVERADO RESORT,CA,38.356302,-122.256334,1.8910,3
SILVERTHORN,CA,40.647650,-122.391676,0.0000,-1
SIMERSON,CA,39.420996,-123.355010,0.0000,-1
SIMI,CA,38.639910,-122.874439,0.0000,-1
SIMI VALLEY,CA,34.266887,-118.748458,41.5420,3
SIMMLER,CA,35.351357,-119.987081,0.0000,-1
SIMMS,CA,37.797983,-121.095217,0.0000,-1
SIMONS,CA,33.987513,-118.133125,0.0000,-1
SIMS,CA,41.071818,-122.355011,0.0000,-1
SINGING SPRINGS,CA,34.321111,-118.128683,0.0000,-1
SISQUOC,CA,34.861817,-120.294395,2.2300,3
SITES,CA,39.308776,-122.338593,0.0000,-1
SKIDOO HISTORICAL,CA,36.435502,-117.147560,0.0000,-1
SKINNER MILL PLACE,CA,40.156542,-122.703065,0.0000,-1
SKINNERS,CA,38.699070,-120.995220,0.0000,-1
SKY LONDA,CA,37.383551,-122.262745,0.0000,-1
SKY VALLEY,CA,33.891237,-116.355040,24.3190,3
SKYFOREST,CA,34.235285,-117.179207,0.0000,-1
SKYHIGH,CA,38.426579,-120.099633,0.0000,-1
SKYLAND,CA,34.233340,-117.286155,0.0000,-1
SKYLINE NORTH,CA,34.925259,-117.016151,0.0000,-1
